Name,Name (BBG),Description,Maturity Date,ISIN,GIM2 Symbol,Ticker,YTW,OAD,OASD,OAS,Fitch,Moody's,S&P,Exposure Country,Exposure Currency,BarCap - Class 1 Desc,Country_Sector,BarCap - Class 3 Desc,BarCap - Class 4 Desc,JPM CEMBI Sector,Market Sector,KRD 0.5yr,KRD 02yr,KRD 05yr,KRD 10yr,KRD 20yr,KRD 30yr,Orig Face,Total MV,MV%,Bid (BBG),Ask (BBG),Min Piece (BBG),Amt Outstanding (BBG),Issue Date (BBG),Tkt Tot Amount (BBG)
        CHINA RESOURCES LAND LTD  6.00  27 Feb 2024,CHINA RESOURCES LAND LTD  6.00  27 Feb 2024,CHINA RESOURCES LAND LTD  6.00  27 Feb 2024,02/27/2024,XS1039273666,,CRHZCH,3.56%,5.44,5.45,144.32,BBB+,BAA1,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,REAL ESTATE,Foreign Agency,0.03,0.17,3.85,1.39,0.00,0.00,"111,444.00","127,522.74",0.01%,113.862,114.277,200000,700000000,2/27/2014,1164100
        CHINA RESOURCES LAND LTD  4.37500  27 Feb 2019,CHINA RESOURCES LAND LTD  4.37500  27 Feb 2019,CHINA RESOURCES LAND LTD  4.37500  27 Feb 2019,02/27/2019,XS1039273740,,CRHZCH,2.51%,1.36,1.37,106.07,BBB+,BAA1,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,REAL ESTATE,Foreign Agency,0.55,0.81,0.00,0.00,0.00,0.00,"127,364.00","131,157.68",0.01%,102.546,102.61,200000,800000000,2/27/2014,1035368.75
        SKYSEA INTERNATIONAL CAP  4.87500  07 Dec 2021,SKYSEA INTERNATIONAL CAP  4.87500  07 Dec 2021,SKYSEA INTERNATIONAL CAP  4.87500  07 Dec 2021,12/07/2021,XS0702140756,,ICBCAS,2.84%,3.77,3.79,101.27,NR,A1,A,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.02,1.10,2.65,0.00,0.00,0.00,"101,506.00","111,162.46",0.01%,107.821,107.999,200000,637582000,12/7/2011,1107917.08
        CITIC PACIFIC LTD  6.62500  15 Apr 2021,CITIC PACIFIC LTD  6.62500  15 Apr 2021,CITIC PACIFIC LTD  6.62500  15 Apr 2021,04/15/2021,XS0611586263,,CITLTD,3.03%,3.12,3.14,131.21,NR,A3,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.03,1.57,1.52,0.00,0.00,0.00,"119,404.00","137,371.36",0.01%,111.93,112.053,100000,750000000,4/15/2011,1156772.92
        ICBC ASIA LTD  5.12500  30 Nov 2020,ICBC ASIA LTD  5.12500  30 Nov 2020,ICBC ASIA LTD  5.12500  30 Nov 2020,11/30/2020,XS0563742138,,ICBCAS,2.94%,2.90,2.92,127.55,NR,BAA2,A-,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.03,1.79,1.09,0.00,0.00,0.00,"79,603.00","86,210.47",0.01%,106.485,106.786,100000,500000000,11/30/2010,1087621.67
        THREE GORGES FINANCE I  3.1500  02 Jun 2026,THREE GORGES FINANCE I  3.1500  02 Jun 2026,THREE GORGES FINANCE I  3.1500  02 Jun 2026,06/02/2026,USG8850LAC49,,YANTZE,3.28%,7.55,7.55,100.91,A+,A1,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.01,0.05,2.10,5.40,0.00,0.00,"159,205.00","159,378.41",0.01%,98.987,99.243,200000,1000000000,6/2/2016,1008855
        STATE GRID OVERSEAS INVESTM  4.8500  07 May 2044,STATE GRID OVERSEAS INVESTM  4.8500  07 May 2044,STATE GRID OVERSEAS INVESTM  4.8500  07 May 2044,05/07/2044,USG8449WAD68,,CHGRID,3.90%,15.87,15.47,110.99,A+,A1,A+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.01,0.08,0.29,0.99,5.96,8.52,"103,483.00","121,670.46",0.01%,115.203,116.365,200000,650000000,5/7/2014,1185311.94
        ICBCIL FINANCE CO LTD  2.500  29 Sep 2021,ICBCIL FINANCE CO LTD  2.500  29 Sep 2021,ICBCIL FINANCE CO LTD  2.500  29 Sep 2021,09/29/2021,USY3R559AN21,,ICBCIL,3.11%,3.80,3.82,129.59,A,A2,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.01,1.29,2.50,0.00,0.00,0.00,"111,444.00","108,947.09",0.01%,97.607,97.766,200000,700000000,9/29/2016,978822.78
        PROSPEROUS RAY LTD  4.62500  12 Nov 2023,PROSPEROUS RAY LTD  4.62500  12 Nov 2023,PROSPEROUS RAY LTD  4.62500  12 Nov 2023,11/12/2023,XS0991743401,,COFCO,3.17%,5.32,5.33,106.88,A-,A3,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.02,0.12,4.07,1.11,0.00,0.00,"79,603.00","87,436.67",0.01%,107.511,107.971,200000,500000000,11/12/2013,1100580.83
        CHINA CONSTRUCTION BANK  3.87500  13 May 2020,CHINA CONSTRUCTION BANK  3.87500  13 May 2020,CHINA CONSTRUCTION BANK  3.87500  13 May 2020,05/13/2020,XS1227820187,,CCB,3.11%,2.46,2.47,152.96,BBB+,NR,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.02,1.95,0.49,0.00,0.00,0.00,"318,410.00","329,233.06",0.03%,100,100,200000,2000000000,5/13/2015,1037238.19
        CITIC SECURITIES FINANCE  3.500  30 Oct 2019,CITIC SECURITIES FINANCE  3.500  30 Oct 2019,CITIC SECURITIES FINANCE  3.500  30 Oct 2019,10/30/2019,XS1130968453,,CITICS,2.76%,1.98,1.99,123.79,NR,BAA1,BBB,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.02,1.91,0.05,0.00,0.00,0.00,"103,483.00","106,563.52",0.01%,101.45,101.572,200000,650000000,10/30/2014,1035150
        SINO OCEAN LD TRS FIN II  5.9500  04 Feb 2027,SINO OCEAN LD TRS FIN II  5.9500  04 Feb 2027,SINO OCEAN LD TRS FIN II  5.9500  04 Feb 2027,02/04/2027,XS1163722587,,SINOCE,4.64%,7.32,7.32,234.34,BBB-,BAA3,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,REAL ESTATE,Foreign Agency,0.03,0.16,1.39,5.74,0.00,0.00,"79,603.00","88,225.29",0.01%,109.599,110.131,200000,500000000,2/4/2015,1114638.89
        CNPC GENERAL CAPITAL  2.700  25 Nov 2019,CNPC GENERAL CAPITAL  2.700  25 Nov 2019,CNPC GENERAL CAPITAL  2.700  25 Nov 2019,11/25/2019,XS1143081963,,CNPCCH,2.36%,2.07,2.08,83.41,A+,A1,A+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.01,1.96,0.10,0.00,0.00,0.00,"111,444.00","113,305.83",0.01%,100.616,100.714,200000,700000000,11/25/2014,1019555
        HONG KONG INTL QINGDA0  4.7500  12 Feb 2020,HONG KONG INTL QINGDA0  4.7500  12 Feb 2020,HONG KONG INTL QINGDA0  4.7500  12 Feb 2020,02/12/2020,XS1171484832,,QDCCIZ,3.32%,2.24,2.25,175.95,BBB+,NR,BBB-,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.03,1.95,0.26,0.00,0.00,0.00,"79,603.00","82,694.28",0.01%,103.058,103.491,200000,500000000,2/12/2015,1040316.67
        CGNPC INTERNATIONAL LTD  4.00  19 May 2025,CGNPC INTERNATIONAL LTD  4.00  19 May 2025,CGNPC INTERNATIONAL LTD  4.00  19 May 2025,05/19/2025,XS1227947097,,CHGDNU,3.33%,6.57,6.57,111.66,A+,A3,A-,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,GOVERNMENT_GUARANTEE,GOVERNMENT_GUARANTEE,,Foreign Agency,0.02,0.09,3.17,3.30,0.00,0.00,"95,523.00","101,236.28",0.01%,104.346,104.592,200000,600000000,5/19/2015,1071808.89
        SHENHUA OVERSEAS CAPITAL  3.12500  20 Jan 2020,SHENHUA OVERSEAS CAPITAL  3.12500  20 Jan 2020,SHENHUA OVERSEAS CAPITAL  3.12500  20 Jan 2020,01/20/2020,XS1165128239,,SHENGY,2.64%,2.21,2.23,109.04,A+,A2,A,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,METALS & MINING,Foreign Agency,0.01,1.98,0.22,0.00,0.00,0.00,"79,603.00","80,965.17",0.01%,100.969,101.064,200000,500000000,1/20/2015,1020618.06
        HUARONG FINANCE II CO LTD  4.500  16 Jan 2020,HUARONG FINANCE II CO LTD  4.500  16 Jan 2020,HUARONG FINANCE II CO LTD  4.500  16 Jan 2020,01/16/2020,XS1165659357,,HRAM,3.11%,2.17,2.18,156.45,A,BAA1,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.03,1.94,0.20,0.00,0.00,0.00,"191,046.00","198,683.24",0.02%,103.041,103.198,200000,1200000000,1/16/2015,1041850
        HUARONG FINANCE II CO LTD  5.500  16 Jan 2025,HUARONG FINANCE II CO LTD  5.500  16 Jan 2025,HUARONG FINANCE II CO LTD  5.500  16 Jan 2025,01/16/2025,XS1165659514,,HRAM,4.26%,6.07,6.08,206.38,A,BAA1,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.03,0.15,3.34,2.56,0.00,0.00,"222,887.00","242,622.66",0.02%,107.615,107.954,200000,1400000000,1/16/2015,1093498.89
        STATE ELITE GLOBAL LTD  3.12500  20 Jan 2020,STATE ELITE GLOBAL LTD  3.12500  20 Jan 2020,STATE ELITE GLOBAL LTD  3.12500  20 Jan 2020,01/20/2020,XS1165126530,,CCB,2.62%,2.21,2.23,107.36,NR,A1,A,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.01,1.98,0.22,0.00,0.00,0.00,"111,444.00","113,393.58",0.01%,101.086,101.254,200000,700000000,1/20/2015,1022968.06
        KING POWER CAPITAL LTD  5.62500  03 Nov 2024,KING POWER CAPITAL LTD  5.62500  03 Nov 2024,KING POWER CAPITAL LTD  5.62500  03 Nov 2024,11/03/2024,XS1125272143,,CHITRA,3.61%,5.88,5.89,143.51,NR,BAA3,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.02,0.15,3.45,2.26,0.00,0.00,"111,444.00","127,980.46",0.01%,112.514,112.686,200000,700000000,11/3/2014,1154533.75
        BAOSTEEL FINANCING  3.87500  28 Jan 2020,BAOSTEEL FINANCING  3.87500  28 Jan 2020,BAOSTEEL FINANCING  3.87500  28 Jan 2020,01/28/2020,XS1172051424,,BAORES,2.94%,2.21,2.23,138.63,A-,BAA2,BBB,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.02,1.96,0.23,0.00,0.00,0.00,"79,603.00","81,822.40",0.01%,102.046,102.233,200000,500000000,1/28/2015,1030555.28
        ICBCIL FINANCE CO LTD  3.2500  17 Mar 2020,ICBCIL FINANCE CO LTD  3.2500  17 Mar 2020,ICBCIL FINANCE CO LTD  3.2500  17 Mar 2020,03/17/2020,XS1202242712,,ICBCIL,2.83%,2.36,2.38,126.60,A,A2,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.01,2.00,0.35,0.00,0.00,0.00,"95,523.00","96,611.55",0.01%,101.003,101.165,200000,600000000,3/17/2015,1014306.94
        SHENHUA OVERSEAS CAPITAL  3.87500  20 Jan 2025,SHENHUA OVERSEAS CAPITAL  3.87500  20 Jan 2025,SHENHUA OVERSEAS CAPITAL  3.87500  20 Jan 2025,01/20/2025,XS1165128585,,SHENGY,3.43%,6.39,6.39,123.23,A+,A2,A,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,METALS & MINING,Foreign Agency,0.02,0.08,3.47,2.82,0.00,0.00,"79,603.00","82,487.97",0.01%,103.291,103.506,200000,500000000,1/20/2015,1043826.39
        DIANJIAN HAIXING LTD  4.0500  21 Oct 2019,DIANJIAN HAIXING LTD  4.0500  21 Oct 2019,DIANJIAN HAIXING LTD  4.0500  21 Oct 2019,10/21/2019,XS1120652455,,CHPWCN,2.96%,1.94,1.96,146.03,NR,BAA1,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.02,1.89,0.03,0.00,0.00,0.00,"79,603.00","82,734.51",0.01%,102.068,102.398,200000,500000000,10/21/2014,1040837.5
        CHINA CONSTRUCTION BK ASIA  3.2500  02 Jul 2019,CHINA CONSTRUCTION BK ASIA  3.2500  02 Jul 2019,CHINA CONSTRUCTION BK ASIA  3.2500  02 Jul 2019,07/02/2019,XS1082890317,,CCB,2.41%,1.69,1.70,92.56,NR,A2,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.29,1.40,0.00,0.00,0.00,0.00,"95,523.00","97,676.74",0.01%,101.432,101.503,200000,600000000,7/2/2014,1027077.78
        EXPORT-IMPORT BANK OF CHINA  2.500  31 Jul 2019,EXPORT-IMPORT BANK OF CHINA  2.500  31 Jul 2019,EXPORT-IMPORT BANK OF CHINA  2.500  31 Jul 2019,07/31/2019,USY23862AE81,,EXIMCH,2.15%,1.78,1.79,66.10,NR,A1,A+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.21,1.57,0.00,0.00,0.00,0.00,"238,808.00","241,340.40",0.02%,100.607,100.749,200000,1500000000,7/31/2014,1011470
        CRCC YUPENG LTD  3.9500  01 Aug 2019,CRCC YUPENG LTD  3.9500  01 Aug 2019,CRCC YUPENG LTD  3.9500  01 Aug 2019,08/01/2019,XS1089194341,,RLCONS,2.86%,1.76,1.77,139.47,NR,A3,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,INFRASTRUCTURE,Foreign Agency,0.21,1.55,0.00,0.00,0.00,0.00,"127,364.00","130,609.78",0.01%,101.81,102.123,200000,800000000,8/1/2014,1026180.28
        HUARONG FINANCE CO LTD  4.00  17 Jul 2019,HUARONG FINANCE CO LTD  4.00  17 Jul 2019,HUARONG FINANCE CO LTD  4.00  17 Jul 2019,07/17/2019,XS1088292815,,HRAM,3.06%,1.72,1.73,156.42,A,BAA1,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.26,1.46,0.00,0.00,0.00,0.00,"191,046.00","195,769.69",0.02%,101.655,101.72,200000,1200000000,7/17/2014,1028734.44
        AGRICULTURAL BANK OF CHINA  2.7500  21 May 2020,AGRICULTURAL BANK OF CHINA  2.7500  21 May 2020,AGRICULTURAL BANK OF CHINA  2.7500  21 May 2020,05/21/2020,US00850XAC20,,AGRBK,2.59%,2.52,2.53,100.77,NR,A2,A,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.01,1.98,0.53,0.00,0.00,0.00,"79,603.00","80,729.26",0.01%,100.283,100.394,250000,500000000,5/21/2015,1014910.83
        CHINA OVERSEAS FINANCE  6.4500  11 Jun 2034,CHINA OVERSEAS FINANCE  6.4500  11 Jun 2034,CHINA OVERSEAS FINANCE  6.4500  11 Jun 2034,06/11/2034,XS1075180379,,CHIOLI,4.51%,10.92,10.83,197.31,A-,BAA1,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,REAL ESTATE,Foreign Agency,0.03,0.14,0.53,4.23,5.99,0.00,"79,603.00","99,128.82",0.01%,121.965,122.744,200000,500000000,6/11/2014,1254889.17
        CCCI TREASURE LTD  3.500  21 Apr 2020,CCCI TREASURE LTD  3.500  21 Apr 2020,CCCI TREASURE LTD  3.500  21 Apr 2020,04/21/2020,XS1214407410,,CHCOMU,3.00%,2.41,2.43,144.15,NR,A3,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,INFRASTRUCTURE,Foreign Agency,0.02,1.96,0.44,0.00,0.00,0.00,"175,126.00","179,936.49",0.01%,101.064,101.386,200000,1100000000,4/21/2015,1029125
        INDUSTRIAL & COMMERCIAL BAN  1.87500  14 Jul 2019,INDUSTRIAL & COMMERCIAL BAN  1.87500  14 Jul 2019,INDUSTRIAL & COMMERCIAL BAN  1.87500  14 Jul 2019,07/14/2019,XS1082896868,,ICBCAS,2.47%,1.74,1.75,97.98,NR,A1,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.25,1.49,0.00,0.00,0.00,0.00,"127,364.00","126,576.39",0.01%,98.65,99.5,200000,800000000,7/14/2016,999583.33
        INDUSTRIAL & COMMERCIAL BAN  2.45613500  19 Jan 2019,INDUSTRIAL & COMMERCIAL BAN  2.45613500  19 Jan 2019,INDUSTRIAL & COMMERCIAL BAN  2.45613500  19 Jan 2019,01/19/2019,XS1083228889,,ICBCAS,2.38%,0.04,1.28,96.11,NR,A1,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.05,0.00,0.00,0.00,0.00,0.00,"79,603.00","80,442.80",0.01%,100.25,101.05,200000,500000000,1/19/2016,1016799.15
        FRANSHION BRILLIANT LTD  5.7500  19 Mar 2019,FRANSHION BRILLIANT LTD  5.7500  19 Mar 2019,FRANSHION BRILLIANT LTD  5.7500  19 Mar 2019,03/19/2019,XS1038803190,,CHJMAO,2.81%,1.41,1.42,135.90,BBB-,BAA3,BBB-,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,REAL ESTATE,Foreign Agency,0.52,0.89,0.00,0.00,0.00,0.00,"79,603.00","83,105.63",0.01%,104.21,104.32,200000,500000000,3/19/2014,1046623.61
        CHINA OVERSEAS FINANCE  6.37500  29 Oct 2043,CHINA OVERSEAS FINANCE  6.37500  29 Oct 2043,CHINA OVERSEAS FINANCE  6.37500  29 Oct 2043,10/29/2043,XS0985567881,,CHIOLI,4.74%,14.04,13.73,198.34,A-,BAA1,BBB+,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,REAL ESTATE,Foreign Agency,0.02,0.13,0.46,1.48,5.97,5.98,"79,603.00","101,131.17",0.01%,124.335,124.911,200000,500000000,10/29/2013,1285554.58
        CHINA CINDA FINANCE 2015  3.12500  23 Apr 2020,CHINA CINDA FINANCE 2015  3.12500  23 Apr 2020,CHINA CINDA FINANCE 2015  3.12500  23 Apr 2020,04/23/2020,USG21184AA79,,CCAMCL,2.92%,2.43,2.44,133.93,A,BAA1,A-,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.01,1.97,0.44,0.00,0.00,0.00,"206,967.00","210,898.99",0.02%,100.506,100.598,200000,1300000000,4/23/2015,1021170.14
        SINO OCEAN LAND TREASURY FI  4.62500  30 Jul 2019,SINO OCEAN LAND TREASURY FI  4.62500  30 Jul 2019,SINO OCEAN LAND TREASURY FI  4.62500  30 Jul 2019,07/30/2019,XS1089807025,,SINOCE,3.20%,1.74,1.76,170.73,BBB-,BAA3,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,REAL ESTATE,Foreign Agency,0.22,1.52,0.00,0.00,0.00,0.00,"79,603.00","82,234.59",0.01%,102.43,102.549,200000,500000000,7/30/2014,996130
        SINO OCEAN LAND TREASURY FI  6.00  30 Jul 2024,SINO OCEAN LAND TREASURY FI  6.00  30 Jul 2024,SINO OCEAN LAND TREASURY FI  6.00  30 Jul 2024,07/30/2024,XS1090864528,,SINOCE,4.17%,5.70,5.70,200.61,BBB-,BAA3,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,REAL ESTATE,Foreign Agency,0.03,0.17,3.61,1.89,0.00,0.00,"111,444.00","124,634.06",0.01%,110.672,111.309,200000,700000000,7/30/2014,1124060
        SHANGHAI ELECTRIC GROUP GLB  3.00  14 Aug 2019,SHANGHAI ELECTRIC GROUP GLB  3.00  14 Aug 2019,SHANGHAI ELECTRIC GROUP GLB  3.00  14 Aug 2019,08/14/2019,XS1092649620,,SECGRP,2.62%,1.81,1.82,112.45,A,A2,A,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.17,1.64,0.00,0.00,0.00,0.00,"79,603.00","80,471.29",0.01%,100.699,100.796,200000,500000000,8/14/2014,1013183.33
        CHINA CONSTRUCTION BANK ASI  4.2500  20 Aug 2019,CHINA CONSTRUCTION BANK ASI  4.2500  20 Aug 2019,CHINA CONSTRUCTION BANK ASI  4.2500  20 Aug 2019,08/20/2019,XS1100009874,,CCB,2.91%,1.81,1.82,144.94,A-,BAA2,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.16,1.65,0.00,0.00,0.00,0.00,"119,404.00","122,824.38",0.01%,102.301,102.474,200000,750000000,8/20/2014,1033658.89
        CHINALCO FINANCE HOLDINGS  3.62500  11 Dec 2019,CHINALCO FINANCE HOLDINGS  3.62500  11 Dec 2019,CHINALCO FINANCE HOLDINGS  3.62500  11 Dec 2019,12/11/2019,XS1150454822,,CHALUM,2.97%,2.09,2.10,143.16,NR,A1,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.02,1.94,0.13,0.00,0.00,0.00,"79,603.00","81,602.07",0.01%,101.243,101.574,200000,500000000,12/11/2014,1027944.03
        BANK OF CHINA LTD/MACAU  2.87500  20 Apr 2022,BANK OF CHINA LTD/MACAU  2.87500  20 Apr 2022,BANK OF CHINA LTD/MACAU  2.87500  20 Apr 2022,04/20/2022,XS1599276794,,BCHINA,2.82%,4.22,4.24,92.33,A,A1,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.01,0.67,3.54,0.00,0.00,0.00,"119,404.00","121,220.95",0.01%,100.185,100.374,200000,750000000,4/20/2017,1016726.11
        SINO OCEAN LD TRS FIN II  4.4500  04 Feb 2020,SINO OCEAN LD TRS FIN II  4.4500  04 Feb 2020,SINO OCEAN LD TRS FIN II  4.4500  04 Feb 2020,02/04/2020,XS1163228627,,SINOCE,3.32%,2.22,2.24,175.69,BBB-,BAA3,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,REAL ESTATE,Foreign Agency,0.02,1.95,0.25,0.00,0.00,0.00,"111,444.00","115,066.95",0.01%,102.542,102.682,200000,700000000,2/4/2015,1035505.56
        CHARMING LIGHT INVESTMENTS  3.7500  03 Sep 2019,CHARMING LIGHT INVESTMENTS  3.7500  03 Sep 2019,CHARMING LIGHT INVESTMENTS  3.7500  03 Sep 2019,09/03/2019,XS1104029027,,ORIEAS,2.85%,1.85,1.87,134.18,A,BAA1,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.11,1.74,0.00,0.00,0.00,0.00,"175,126.00","178,592.28",0.01%,101.718,101.791,200000,1100000000,9/3/2014,1021932.5
        HUARONG FINANCE 2017 CO LTD  3.37500  24 Jan 2020,HUARONG FINANCE 2017 CO LTD  3.37500  24 Jan 2020,HUARONG FINANCE 2017 CO LTD  3.37500  24 Jan 2020,01/24/2020,XS1555076329,,HRAM,3.12%,2.21,2.23,156.64,A,BAA1,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.02,1.97,0.23,0.00,0.00,0.00,"175,126.00","177,249.82",0.01%,100.527,100.677,200000,1100000000,1/24/2017,1013962.5
        HUARONG FINANCE 2017 CO LTD  4.500  24 Jan 2022,HUARONG FINANCE 2017 CO LTD  4.500  24 Jan 2022,HUARONG FINANCE 2017 CO LTD  4.500  24 Jan 2022,01/24/2022,XS1555076162,,HRAM,3.85%,3.92,3.94,198.02,A-,BAA1,NR,CHINA,USD,GOVERNMENT_RELATED,CHINA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.02,0.97,2.93,0.00,0.00,0.00,"238,808.00","246,938.09",0.02%,102.45,102.838,200000,1500000000,1/24/2017,1038500
